hsa-miR-603,RRM2
hsa-miR-504-3p,EDEM1
hsa-miR-512-5p,CASP8
hsa-miR-200b-5p,NT5E
hsa-miR-623,AVEN
hsa-miR-301b-5p,PITX1
hsa-miR-346,IGF2BP2
hsa-miR-5094,PIK3CB
hsa-miR-488-3p,FGF2
hsa-miR-372-3p,APP
hsa-miR-767-5p,GAB2
hsa-miR-509-3p,ULK2
hsa-miR-520a-3p,TP53INP2
hsa-miR-188-5p,GSDMD
hsa-miR-210-3p,DAPK2
hsa-miR-145-5p,APOE
hsa-miR-516a-3p,NFATC2IP
hsa-miR-216b-3p,CAV1
hsa-miR-485-5p,ZNRF2
hsa-miR-516a-3p,HDAC11
hsa-miR-1180-3p,RNF183
hsa-miR-7973,NFATC2IP
hsa-miR-383-5p,LGMN
hsa-miR-542-5p,CYP1B1
hsa-miR-3666,VAV3
hsa-miR-19a-5p,COL4A1
hsa-miR-20b-3p,CUL2
hsa-miR-105-5p,SLC39A8
hsa-miR-10b-5p,BRAP
hsa-miR-4701-5p,HOXB8
hsa-miR-647,NKX2-1
hsa-miR-492,NR0B2
hsa-miR-187-3p,ABTB1
hsa-miR-199b-5p,SOCS7
hsa-miR-500a-3p,SPRY1
hsa-miR-151a-3p,RHOG
hsa-miR-125a-5p,SMARCD1
hsa-miR-5188,RAB6B
hsa-miR-302a-5p,PIK3R3
hsa-miR-642a-5p,NEO1
hsa-miR-1185-1-3p,HCP5
hsa-miR-3121-3p,RNF123
hsa-miR-497-5p,ERCC3
hsa-miR-193a-3p,CDK4
hsa-miR-374b-5p,NSMF
hsa-miR-376a-5p,EDEM1
hsa-miR-494-5p,PMP22
hsa-miR-1180-5p,TP73
hsa-miR-371a-3p,SPRY4
hsa-miR-4316,APOE
hsa-miR-150-3p,SLIT3
hsa-miR-548c-3p,TNRC6A
hsa-miR-384,INPP5B
hsa-miR-499a-3p,LUCAT1
hsa-miR-486-3p,PKN2
hsa-miR-376a-3p,GDI1
hsa-let-7b-3p,CD34
hsa-miR-4638-5p,HDAC2
hsa-miR-1290,ID2
hsa-miR-144-5p,CCBE1
hsa-miR-548i,IGFBP5
hsa-miR-4317,TCF7L2
hsa-miR-342-5p,LHX2
hsa-miR-203a-3p,NTM
hsa-miR-492,GSDMD
hsa-miR-92a-1-5p,M6PR
hsa-miR-100-3p,UQCRFS1
hsa-miR-548m,IGFBP5
hsa-miR-1228-3p,SMARCA2
hsa-miR-544a,PDHA1
hsa-miR-221-5p,MZF1
hsa-miR-190a-3p,LIN7C
hsa-miR-15b-5p,HYOU1
hsa-miR-1236-3p,CEBPA
hsa-miR-150-3p,DLEU2L
hsa-miR-218-1-3p,FNDC3B
hsa-miR-22-5p,DAB2IP
hsa-miR-96-3p,GALC
hsa-miR-133a-5p,DOCK5
hsa-miR-591,GAPDH
hsa-miR-376c-3p,PAX9
hsa-miR-3178,TRA2B
hsa-miR-512-3p,CBLL1
hsa-miR-136-5p,HOXA5
hsa-miR-455-3p,IMPDH2
hsa-miR-578,CRIM1
hsa-miR-363-5p,HAS2
hsa-miR-195-5p,MAP3K7
hsa-miR-6887-5p,RAB25
hsa-miR-195-3p,EWSR1
hsa-miR-186-5p,NFYC
hsa-miR-329-5p,STAT5B
hsa-miR-140-5p,CAB39
hsa-miR-151a-5p,CLTC
hsa-miR-185-3p,SLC40A1
hsa-miR-1238-3p,PMAIP1
hsa-miR-146a-5p,MCM2
hsa-miR-488-3p,SEC23A
hsa-miR-374a-5p,C3orf18
hsa-miR-1291,ABRACL
hsa-miR-1-3p,SRSF7
hsa-miR-4793-3p,ARRB2
hsa-miR-7844-5p,EFNB2
hsa-miR-129-5p,ZNF513
hsa-miR-581,MTMR14
hsa-miR-300,EHD2
hsa-miR-198,COPS8
hsa-miR-122-5p,NPNT
hsa-miR-572,RASGRP1
hsa-miR-126-3p,ADAMTS5
hsa-miR-656-3p,CNR2
hsa-miR-34c-3p,SRSF1
hsa-miR-409-5p,SIX2
hsa-miR-1246,P2RY12
hsa-miR-4722-5p,COPB2
hsa-miR-205-5p,MN1
hsa-miR-30c-2-3p,RHOA
hsa-miR-20b-5p,ALDOA
hsa-miR-659-3p,IL10RA
hsa-miR-34a-5p,SND1
hsa-miR-4715-3p,TWF1
hsa-miR-106a-5p,DUSP10
hsa-let-7i-3p,RAB5B
hsa-miR-6747-5p,TFAP2A
hsa-miR-219a-2-3p,PHF10
hsa-miR-149-5p,NR5A2
hsa-miR-410-3p,PRDM1
hsa-miR-4793-3p,CTBP1
hsa-miR-525-3p,SNIP1
hsa-miR-6887-5p,NFIA
hsa-miR-330-5p,PDGFB
hsa-miR-182-5p,FGFR3
hsa-miR-3127-5p,HIP1R
hsa-miR-501-5p,COL16A1
hsa-miR-499a-3p,PSMD10
hsa-miR-130b-3p,CDK2
hsa-miR-5094,SEMA6A
hsa-miR-573,SNX1
hsa-miR-202-5p,UBE3A
hsa-miR-432-5p,FMR1
hsa-miR-708-3p,TCF21
hsa-let-7g-5p,COL15A1
hsa-miR-376a-5p,PALD1
hsa-miR-196a-3p,EMX2
hsa-miR-450b-5p,ANAPC1
hsa-miR-194-3p,SULT1E1
hsa-miR-4500,NCOR2
hsa-miR-593-5p,ARG2
hsa-miR-142-3p,GAS5
hsa-miR-497-3p,KPNB1
hsa-miR-29c-3p,MERTK
hsa-miR-513b-5p,BGN
hsa-miR-4271,GJA1
hsa-miR-363-3p,PPM1E
hsa-miR-1257,IFNG
hsa-miR-30d-5p,ARHGDIB
hsa-miR-381-3p,ABCC5
hsa-miR-23a-3p,MAGEA3
hsa-let-7e-3p,IFNAR1
hsa-miR-365a-3p,DNM1L
hsa-miR-297,HNF1A-AS1
hsa-miR-22-3p,SERBP1
hsa-miR-527,MOAP1
hsa-miR-6516-5p,MMP14
hsa-miR-526b-5p,NKX3-1
hsa-miR-196a-3p,ACLY
hsa-miR-186-5p,CYP2C8
hsa-miR-564,MIS12
hsa-miR-627-3p,ARL2
hsa-miR-98-3p,ABCB1
hsa-miR-20a-3p,CHMP2B
hsa-miR-6715b-5p,KHDRBS1
hsa-miR-3187-3p,ICAM1
hsa-miR-512-3p,SLC27A1
hsa-miR-1185-1-3p,TRIM24
hsa-miR-320c,NPAS3
hsa-miR-650,NFKBIA
hsa-miR-101-5p,ATG16L1
hsa-miR-23a-5p,PTPRM
hsa-miR-489-3p,YWHAZ
hsa-miR-197-3p,EMX1
hsa-miR-4262,CCND3
hsa-miR-574-3p,SRSF9
hsa-miR-138-1-3p,KDM6A
hsa-miR-532-5p,JAK3
hsa-miR-1238-3p,NFKB2
hsa-miR-2682-5p,BOD1
hsa-miR-376a-3p,ABCB9
hsa-miR-20b-5p,INO80
hsa-miR-92b-3p,TCEAL7
hsa-miR-647,SKI
hsa-miR-218-1-3p,DAPK2
hsa-miR-520g-3p,TIRAP
hsa-miR-3178,UBE2C
hsa-miR-154-3p,LIN28B
hsa-miR-937-3p,FLNA
hsa-miR-301b-3p,HMGB3
hsa-miR-129-1-3p,GPR78
hsa-miR-140-3p,BTG3
hsa-miR-567,KIF20B
hsa-miR-4644,SLC11A2
hsa-miR-4458,CCR6
hsa-miR-761,RAB27B
hsa-miR-147a,TSC1
hsa-miR-342-3p,PCDH15
hsa-miR-452-5p,CD9
hsa-miR-32-5p,ITGB8
hsa-miR-562,HOXD3
hsa-miR-3188,HOXA-AS2
hsa-miR-526b-5p,ZFYVE9
hsa-miR-27b-5p,RDH10
hsa-miR-145-3p,KDM2B
hsa-miR-99a-5p,FZD4
hsa-miR-4660,MID1
hsa-miR-214-3p,SNAP25
hsa-miR-325,SLC9A1
hsa-miR-3619-5p,LCORL
hsa-miR-26b-5p,RBBP4
hsa-miR-223-3p,PKLR
hsa-miR-629-5p,USP25
hsa-miR-409-5p,DTNB
hsa-miR-644a,SLC16A1
hsa-miR-1193,PLD2
hsa-miR-499a-5p,ALX1
hsa-miR-96-3p,SMARCE1
hsa-miR-376b-3p,CNOT6
hsa-miR-125a-3p,MAP3K1
hsa-miR-584-5p,TCF7L1
hsa-miR-503-5p,LINC00460
hsa-miR-340-5p,S100A16
hsa-miR-551b-3p,POMC
hsa-miR-644a,FOXP2
hsa-miR-148b-3p,NAA10
hsa-miR-133a-5p,KSR1
hsa-miR-6515-5p,PTPN9
hsa-miR-744-5p,PPP1R10
hsa-miR-504-5p,EFNA3
hsa-miR-1468-3p,DUSP5
hsa-miR-300,SMARCA4
hsa-miR-519c-3p,STC2
hsa-miR-221-5p,LRRC1
hsa-miR-497-3p,UBQLN1
hsa-miR-642a-5p,MTMR14
hsa-miR-1204,MYH2
hsa-miR-520g-3p,SNCG
hsa-miR-1281,CCDC6
hsa-miR-520h,MEST
hsa-miR-21-3p,AKAP12
hsa-miR-487a-3p,C17orf80
hsa-miR-218-2-3p,YWHAZ
hsa-miR-1250-3p,PART1
hsa-miR-31-5p,RCC2
hsa-miR-181d-5p,UQCRFS1
hsa-miR-361-3p,RND3
hsa-miR-3127-5p,NNAT
hsa-miR-324-3p,BIK
hsa-miR-652-3p,CASP9
hsa-miR-1303,ARIH2
hsa-miR-299-5p,PINK1
hsa-miR-708-3p,RAB5B
hsa-miR-6715b-5p,MYH10
hsa-miR-29a-3p,HNRNPL
hsa-miR-133a-3p,SMYD3
hsa-miR-515-3p,VHL
hsa-miR-574-3p,CREBRF
hsa-miR-185-5p,BANF1
hsa-miR-4316,TUSC7
hsa-miR-658,MSMO1
hsa-miR-6884-5p,SNX6
hsa-miR-484,MACC1
hsa-miR-3686,KRAS
hsa-miR-516a-3p,GRM5
hsa-miR-613,PRKACB
hsa-miR-342-3p,LMO7
hsa-miR-19a-3p,MRC1
hsa-miR-339-3p,MEIS1
hsa-miR-589-3p,TTC13
hsa-miR-2278,SDHB
hsa-miR-541-5p,HTR1B
hsa-miR-2355-3p,EIF4G1
hsa-miR-5008-5p,CLDN1
hsa-let-7e-3p,CHGA
hsa-miR-497-5p,TNFSF13
hsa-miR-1258,BCL3
hsa-miR-362-3p,RNASEL
hsa-miR-1-5p,PIK3R3
hsa-miR-3196,YBX3
hsa-miR-761,SNHG1
hsa-miR-1915-3p,PHF19
hsa-miR-133b,CEBPB
hsa-miR-518b,ARPC3
hsa-miR-10a-5p,MEF2D
hsa-miR-675-3p,SYT7
hsa-miR-19a-5p,RTN4
hsa-miR-187-5p,UPK1A
hsa-miR-122-5p,WNK4
hsa-miR-1914-3p,MUC13
hsa-miR-1270,KLC2
hsa-miR-451b,EVI5
hsa-miR-891a-5p,PPM1D
hsa-miR-6165,DGAT1
hsa-miR-1234-3p,HCN2
hsa-miR-142-3p,MAP3K10
hsa-miR-545-3p,NFIA
hsa-miR-143-3p,TINCR
hsa-miR-129-1-3p,SETD2
hsa-miR-20b-3p,RPA1
hsa-miR-4286,NTRK3
hsa-miR-3127-3p,YBX3
hsa-miR-605-5p,CORO1A
hsa-miR-34a-5p,CREBZF
hsa-miR-648,INTS6
hsa-miR-17-5p,KLF15
hsa-miR-24-3p,UBE2I
hsa-miR-150-3p,RAB18
hsa-miR-4273,RAB40C
hsa-miR-595,ATG7
hsa-miR-485-5p,CD180
hsa-miR-612,RAP1A
hsa-miR-6887-5p,ST3GAL1
hsa-miR-559,ESRRA
hsa-miR-3612,DUSP1
hsa-miR-662,GSS
hsa-miR-3666,HMGB1
hsa-miR-577,ERCC8
hsa-miR-4782-3p,MTUS1
hsa-miR-301a-3p,RAB38
hsa-miR-532-3p,UBE2Q1
hsa-miR-125a-5p,BCL11B
hsa-miR-1249-3p,MYBL1
hsa-miR-510-5p,ARHGAP19
hsa-miR-410-3p,ARHGEF25
hsa-miR-147a,TLE3
hsa-miR-6869-5p,CD34
hsa-miR-20a-5p,GPR85
hsa-miR-1224-5p,IL10
hsa-miR-216b-5p,ZNF248
hsa-miR-559,TPM3
hsa-miR-605-3p,SDHD
hsa-miR-519b-3p,ABCC2
hsa-miR-519a-3p,FHL3
hsa-miR-337-3p,TM9SF3
hsa-miR-664a-3p,MOB1A
hsa-miR-7-1-3p,IGF2BP1
hsa-miR-34c-3p,GATA4
hsa-miR-4717-5p,HYOU1
hsa-miR-5572,NAIF1
hsa-miR-1-5p,KLF2
hsa-miR-19b-3p,GRN
hsa-miR-658,DDIT4
hsa-miR-302e,MCRS1
hsa-miR-96-5p,PRODH
hsa-miR-627-5p,CXCR2
hsa-miR-3619-5p,TH
hsa-miR-146b-3p,GALNT10
hsa-miR-3922-5p,SERPINB5
hsa-miR-2355-3p,CCNE1
hsa-miR-30e-3p,CASP8AP2
hsa-miR-628-3p,MPL
hsa-miR-617,TCL1A
hsa-miR-517a-3p,HDAC7
hsa-let-7a-3p,FOXJ3
hsa-miR-548b-3p,PTK2B
hsa-miR-518a-5p,AKT2
hsa-miR-29b-2-5p,H19
hsa-miR-190a-5p,MAPK4
hsa-miR-569,MIXL1
hsa-miR-148b-3p,SKI
hsa-miR-495-3p,ABCC3
hsa-miR-590-3p,GSK3B
hsa-miR-4448,ZWINT
hsa-miR-150-5p,SIX1
hsa-miR-30e-3p,MCL1
hsa-miR-195-3p,PPP2R5C
hsa-miR-539-5p,USP18
hsa-miR-4701-5p,TMEM63C
hsa-miR-31-3p,MCM3AP-AS1
hsa-miR-639,HIPK3
hsa-miR-200a-5p,SNORD12C
hsa-miR-151a-3p,MINPP1
hsa-miR-515-3p,ROR1
hsa-miR-34a-3p,PGK1
hsa-miR-4689,B4GALT1
hsa-miR-96-5p,VSIR
hsa-miR-9-3p,RAB1A
hsa-miR-424-3p,JMY
hsa-miR-211-5p,UBE2Q1
hsa-miR-143-5p,PRDX5
hsa-miR-517a-3p,AXIN2
hsa-miR-587,ARHGDIA
hsa-miR-520d-5p,GALNT16
hsa-miR-605-5p,PKLR
hsa-miR-524-5p,UVRAG
hsa-miR-1205,PTX3
hsa-miR-4316,CASP14
hsa-miR-16-5p,SOX2
hsa-miR-433-3p,ATR
hsa-miR-335-3p,S100A8
hsa-miR-570-3p,OGDHL
hsa-miR-532-5p,WNT2B
hsa-miR-382-5p,TNC
hsa-miR-1299,ALX1
hsa-miR-515-3p,SOX7
hsa-miR-208b-3p,STK40
hsa-miR-145-3p,ATAT1
hsa-miR-1471,GSK3B
hsa-miR-591,XPO1
hsa-miR-135a-5p,PSMA3
hsa-miR-320d,TMSB4X
hsa-miR-4328,SPI1
hsa-miR-376a-3p,RHO
hsa-miR-101-3p,NAPA
hsa-let-7i-5p,PTX3
hsa-miR-323b-5p,TWIST1
hsa-miR-33b-3p,GATA6
hsa-miR-588,CLDN18
hsa-miR-132-3p,HES1
hsa-miR-198,CIT
hsa-miR-4273,TRIAP1
hsa-miR-208a-3p,ATG14
hsa-miR-301b-5p,TP53INP1
hsa-miR-16-2-3p,BMP2
hsa-miR-582-3p,TRIB3
hsa-miR-765,STMN1
hsa-miR-605-3p,GATM
hsa-miR-934,MSI1
hsa-miR-1266-5p,CPPED1
hsa-miR-485-3p,CLEC5A
hsa-miR-622,FBXW7
hsa-miR-512-3p,TICAM2
hsa-miR-579-3p,EMSY
hsa-miR-1184,ASB2
hsa-miR-570-3p,GZMB
hsa-miR-627-5p,CDH5
hsa-miR-518a-3p,USP13
hsa-miR-655-3p,N4BP1
hsa-miR-557,CEBPB
hsa-miR-4701-5p,PEA15
hsa-miR-591,GPD1
hsa-miR-151a-5p,FIS1
hsa-miR-33a-3p,PDPN
hsa-miR-922,PODN
hsa-miR-767-3p,TIA1
hsa-miR-874-3p,IL2
hsa-miR-412-3p,CNOT6L
hsa-miR-143-3p,TRIM29
hsa-miR-7973,MNT
hsa-miR-181a-2-3p,KBTBD2
hsa-miR-526b-3p,HDAC9
hsa-miR-515-3p,CDC40
hsa-miR-891b,TLN1
hsa-miR-937-3p,INSR
hsa-miR-323a-3p,SNX6
hsa-miR-30d-3p,TGM2
hsa-miR-298,CTNNB1
hsa-miR-574-5p,AANAT
hsa-miR-1298-5p,SLC1A1
hsa-miR-4284,RBMS1
hsa-miR-424-3p,ICOSLG
hsa-miR-335-5p,TRPM2-AS
hsa-miR-296-3p,TERF2
hsa-miR-502-3p,SEMA4D
hsa-miR-190a-5p,BRD7
hsa-miR-485-5p,IRAK1
hsa-miR-4269,ARID4B
hsa-miR-4488,MAZ
hsa-miR-558,AJAP1
hsa-miR-138-5p,FMN2
hsa-miR-218-5p,PRRX1
hsa-miR-21-5p,ANGPTL4
hsa-miR-7973,RNF43
hsa-miR-122-3p,UBIAD1
hsa-miR-214-5p,TRIM11
hsa-miR-617,SENP1
hsa-miR-935,NET1
hsa-miR-3691-5p,PRKACB
hsa-miR-181a-5p,HSP90AA1
hsa-miR-502-3p,AP1S2
hsa-miR-584-5p,COL5A2
hsa-miR-205-5p,ATG16L1
hsa-miR-622,PCK1
hsa-miR-3121-3p,ZHX1
hsa-miR-199a-5p,TGFA
hsa-miR-301b-5p,OTUD7B
hsa-miR-567,FLNA
hsa-miR-3622b-5p,INO80
hsa-miR-23b-3p,LRRC1
hsa-miR-7515,FOXC2
hsa-miR-16-2-3p,PRPS1
hsa-miR-519b-3p,PRDM16
hsa-miR-548ba,CXCL14
hsa-miR-182-3p,SYVN1
hsa-miR-3189-3p,MAP3K7
hsa-miR-548a-5p,TOB1
hsa-miR-663b,FRAT1
hsa-miR-6884-5p,RAB12
hsa-miR-509-3p,HMGA1
hsa-miR-205-5p,BACH1
hsa-miR-1224-5p,DACT3
hsa-miR-3928-3p,CRISP2
hsa-miR-130b-3p,LDHB
hsa-miR-4497,MYH10
hsa-miR-4660,SCN5A
hsa-miR-6715b-5p,HAX1
hsa-miR-4653-3p,UBIAD1
hsa-miR-892a,POR
hsa-miR-767-3p,DUXAP8
hsa-miR-433-3p,BIRC7
hsa-miR-203a-5p,ARRB1
hsa-miR-758-3p,FGG
hsa-miR-23a-3p,NOLC1
hsa-miR-4793-3p,NAPA
hsa-miR-541-5p,ERCC3
hsa-miR-642a-5p,RRAS
hsa-miR-4262,RARG
hsa-miR-494-5p,FGG
hsa-miR-93-5p,ABCB11
hsa-miR-921,PROP1
hsa-miR-548a-3p,RAB1A
hsa-miR-1289,NOMO1
hsa-miR-369-5p,NT5C3A
hsa-miR-626,RABEP1
hsa-miR-578,S100A8
hsa-miR-3658,ETV1
hsa-miR-324-5p,NRF1
hsa-miR-183-5p,IGF1
hsa-miR-10a-5p,KDM6A
hsa-miR-30e-3p,PDK4
hsa-miR-491-3p,CRMP1
hsa-miR-30a-3p,CSNK1A1
hsa-miR-183-5p,FANCA
hsa-miR-141-5p,API5
hsa-miR-339-5p,ADAMTS6
hsa-miR-10a-3p,POLR1H
hsa-miR-493-5p,QKI
hsa-miR-224-5p,S100A8
hsa-miR-411-3p,NASP
hsa-miR-501-5p,PDE7A
hsa-miR-665,SLC22A3
hsa-miR-28-3p,OSTM1
hsa-miR-4638-5p,CRK
hsa-miR-100-3p,EGR2
hsa-miR-4443,TAC1
hsa-miR-192-3p,DCST1-AS1
hsa-miR-1307-5p,CXCL10
hsa-miR-135a-5p,LCN2
hsa-miR-370-3p,MMP7
hsa-miR-760,CD40LG
hsa-miR-124-3p,RASAL2
hsa-miR-512-3p,RGS17
hsa-miR-4465,ST7L
hsa-miR-361-3p,BCL2L2
hsa-miR-412-3p,SNAP25
hsa-miR-760,MEST
hsa-miR-937-5p,ADAMTS5
hsa-miR-760,EPHA2
hsa-miR-124-3p,CDIP1
hsa-miR-518a-3p,BZW2
hsa-miR-181a-5p,SH3BGRL
hsa-miR-504-5p,GAB2
hsa-miR-3074-3p,HMBOX1
hsa-miR-10b-5p,VPS51
hsa-miR-1185-1-3p,CYP2B6
hsa-miR-1470,OIP5
hsa-miR-4273,GAP43
hsa-miR-1246,CYP2C8
hsa-miR-485-5p,CAV2
hsa-miR-629-5p,CASC2
hsa-miR-574-5p,IL18
hsa-miR-147a,NFKB1
hsa-miR-181c-5p,ALPL
hsa-miR-30a-3p,DRD2
hsa-miR-10a-3p,APEX1
hsa-miR-139-5p,MUC1
hsa-miR-335-5p,RPTOR
hsa-miR-548a-5p,PXN-AS1
hsa-miR-128-3p,GNAI2
hsa-miR-106a-5p,GDNF
hsa-miR-887-3p,PNP
hsa-miR-378b,HRH1
hsa-miR-373-3p,DRD1
hsa-miR-193b-3p,PROX1
hsa-miR-18a-5p,CDYL
hsa-miR-1180-5p,TG
hsa-miR-298,FKBP5
hsa-miR-4715-3p,HS3ST2
hsa-miR-6855-3p,VKORC1
hsa-miR-451a,HOXB5
hsa-miR-517a-3p,ASXL1
hsa-miR-548d-3p,ETV5
hsa-miR-4793-3p,SIK2
hsa-miR-3189-3p,NIT1
hsa-miR-663a,PRPF4B
hsa-miR-22-3p,CASP7
hsa-miR-582-5p,CLUAP1
hsa-miR-302a-5p,UBE2Q1
hsa-miR-302a-5p,GPR78
hsa-miR-302d-3p,FGFR4
hsa-miR-1343-3p,SET
hsa-miR-431-5p,NTF3
hsa-miR-138-5p,NID1
hsa-miR-941,IRAK2
hsa-miR-1296-5p,UBA7
hsa-miR-141-5p,KCNQ5
hsa-miR-670-5p,ROBO1
hsa-miR-101-3p,TRA2B
hsa-miR-433-5p,EGLN2
hsa-miR-612,MAP4K4
hsa-miR-129-2-3p,FUT4
hsa-miR-570-3p,EGFR
hsa-miR-874-3p,P2RY12
hsa-miR-384,DRAM1
hsa-miR-3127-3p,STK11
hsa-miR-621,PTH1R
hsa-miR-455-3p,DND1
hsa-miR-4491,COPS6
hsa-miR-202-3p,SENP1
hsa-miR-616-5p,GDF6
hsa-miR-185-5p,RERG
hsa-miR-184,TM9SF3
hsa-miR-1298-5p,POU2F2
hsa-miR-885-3p,SREBF1
hsa-miR-466,KRAS
hsa-miR-629-5p,MT1JP
hsa-miR-205-5p,PKM
hsa-miR-508-5p,ERRFI1
hsa-miR-148b-3p,CLEC5A
hsa-miR-873-3p,LPAR1
hsa-miR-107,SCGB2A1
hsa-miR-938,ARFIP2
hsa-miR-519b-3p,SLC8A2
hsa-miR-3187-3p,CD68
hsa-miR-485-3p,ALDH1A3
hsa-miR-1293,TFAP4
hsa-miR-495-3p,MN1
hsa-miR-186-3p,ARL15
hsa-miR-509-5p,PIK3R1
hsa-miR-466,USP28
hsa-miR-675-5p,KDM6A
hsa-miR-324-3p,PTPN13
hsa-miR-1298-5p,ATG14
hsa-miR-3622b-5p,UGT2B17
hsa-miR-339-3p,MAMDC2
hsa-miR-525-5p,CCNB1
hsa-let-7c-3p,CPPED1
hsa-miR-653-5p,P4HA1
hsa-miR-92a-1-5p,DAPK1
hsa-miR-329-3p,CNN3
hsa-miR-423-3p,RAB14
hsa-miR-6515-5p,IDO1
hsa-miR-1257,CASC2
hsa-miR-486-3p,PPIG
hsa-miR-26b-3p,G6PD
hsa-miR-450a-1-3p,PTPRA
hsa-miR-630,CAPRIN1
hsa-miR-4775,DUXAP8
hsa-miR-139-3p,ARID2
hsa-miR-940,NAIF1
hsa-miR-409-5p,TBCA
hsa-miR-374a-3p,HDAC3
hsa-miR-636,VGLL4
hsa-miR-425-3p,RBPJ
hsa-miR-615-5p,CDK2AP1
hsa-miR-1234-3p,PRODH
hsa-miR-1271-5p,XPA
hsa-miR-497-3p,ROS1
hsa-miR-587,CAMKK2
hsa-miR-6089,RERE
hsa-miR-647,GDAP1
hsa-miR-623,SOS2
hsa-miR-1249-5p,OSCP1
hsa-miR-10a-5p,BCL2L1
hsa-miR-3074-5p,HMGA2
hsa-miR-224-5p,PPM1A
hsa-miR-1238-3p,IRF2
hsa-miR-650,CUL5
hsa-miR-532-3p,APBB2
hsa-miR-638,HNF1B
hsa-miR-126-5p,PEG10
hsa-miR-34a-3p,LRRC8A
hsa-miR-216b-3p,PLOD2
hsa-miR-761,SYCP1
hsa-miR-610,DAXX
hsa-miR-486-3p,OIP5
hsa-miR-300,DFFA
hsa-miR-4646-5p,ARL4C
hsa-miR-196a-3p,SMAD4
hsa-miR-145-5p,MYLIP
hsa-miR-652-3p,PTPRA
hsa-miR-181b-3p,BMPR1B
hsa-miR-214-5p,E2F7
hsa-miR-1270,MTTP
hsa-miR-202-5p,MAPK8IP1
hsa-miR-493-5p,CXCR3
hsa-miR-937-5p,TANK
hsa-miR-30d-3p,TP53RK
hsa-miR-522-3p,CNN1
hsa-miR-633,PTPN1
hsa-miR-186-5p,MNT
hsa-miR-590-3p,KRCC1
hsa-miR-424-3p,CD38
hsa-miR-1184,OTX2
hsa-miR-26a-1-3p,MTFR1
hsa-miR-6516-5p,NFYC
hsa-miR-210-3p,FGF8
hsa-miR-4780,CCP110
hsa-miR-631,SOST
hsa-miR-146b-5p,MAPK8
hsa-miR-421,EXO1
hsa-miR-891b,ADCY6
hsa-miR-148b-5p,EEF1A2
hsa-miR-493-3p,EGFL7
hsa-miR-1253,RAB34
hsa-miR-6855-3p,PDGFC
hsa-miR-484,RPS6KB2
hsa-miR-617,TTF1
hsa-miR-222-5p,TCEAL7
hsa-miR-330-3p,TPM3
hsa-miR-93-5p,PLXNC1
hsa-miR-3189-3p,GPC3
hsa-miR-1228-3p,ZFX
hsa-miR-124-5p,CDH1
hsa-miR-1291,RND3
hsa-miR-770-5p,GPC1
hsa-miR-6515-5p,COL4A4
hsa-miR-190a-5p,CDC25A
hsa-miR-155-3p,SUZ12
hsa-miR-1225-5p,SETD2
hsa-miR-3127-3p,PRDX6
hsa-miR-378a-5p,SLC7A11
hsa-miR-548ba,ALDOA
hsa-miR-224-3p,CD68
hsa-miR-4448,ADM
hsa-miR-496,ACVR1
hsa-miR-4756-5p,PRDX2
hsa-miR-4437,FGF20
hsa-miR-181c-5p,RAB38
hsa-miR-4286,DCUN1D2
hsa-miR-487a-3p,TNFAIP2
hsa-miR-505-3p,ELAVL1
hsa-miR-1265,CPEB1
hsa-miR-187-3p,SNHG12
hsa-miR-3612,EXOSC2
hsa-miR-198,CRMP1
hsa-miR-1470,DOCK7
hsa-miR-132-3p,SFRP5
hsa-miR-4286,ALK
hsa-miR-633,TM9SF3
hsa-miR-140-5p,MYD88
hsa-miR-101-3p,CNOT6L
hsa-miR-99b-3p,STAT6
hsa-miR-455-5p,MAZ
hsa-miR-1291,FLT4
hsa-miR-197-5p,TMEM87A
hsa-miR-891a-5p,ABRA
hsa-miR-3074-5p,ZBTB10
hsa-miR-938,SECISBP2
hsa-miR-548b-3p,FABP3
hsa-miR-596,ALCAM
hsa-miR-876-3p,PRDM4
hsa-miR-486-5p,STRN4
hsa-miR-3074-5p,MFF
hsa-miR-590-3p,FABP3
hsa-miR-652-5p,HCN4
hsa-miR-4516,DERL1
hsa-miR-516a-3p,LRIG1
hsa-miR-877-5p,LIF
hsa-miR-1266-5p,COMMD1
hsa-miR-550a-3p,DOCK7
hsa-miR-634,SRI
hsa-miR-1234-3p,STK17A
hsa-miR-320d,PDGFC
hsa-miR-934,NKX3-1
hsa-miR-3121-3p,NUMBL
hsa-miR-578,CX3CL1
hsa-miR-556-5p,HMGB1
hsa-miR-548a-5p,SART3
hsa-miR-1228-5p,DLL1
hsa-miR-597-3p,NEDD4L
hsa-miR-30b-5p,NUDT1
hsa-miR-23b-3p,FN1
hsa-miR-200a-5p,BCL2L1
hsa-miR-3691-5p,DUSP2
hsa-miR-508-5p,AANAT
hsa-miR-652-5p,TRIM2
hsa-miR-1228-5p,IRF2
hsa-miR-101-5p,IL1B
hsa-miR-197-3p,EHD2
hsa-let-7i-5p,PDCD2
hsa-miR-1185-2-3p,ABL1
hsa-miR-3194-3p,CD40LG
hsa-miR-516a-5p,DPYD
hsa-miR-1915-3p,NCAPG
hsa-miR-195-5p,TADA2A
hsa-miR-449c-5p,ABCG4
hsa-miR-505-3p,RAX
hsa-miR-369-3p,ARHGAP19
hsa-miR-212-5p,NRIP1
hsa-miR-489-3p,TCL6
hsa-miR-544a,CCDC6
hsa-miR-558,C11orf65
